Date,VIX_1^2,VIX_2^2,VIX_3^2,VIX_6^2,VIX_9^2,VIX_12^2
05/02/1996,0.015775246404684355,0.014141922467828598,0.01349319,0.013370877,0.014332805474649884,0.015521824929928745
06/02/1996,0.018601725662681465,0.016825854076874848,0.015755815,0.014928042318133041,0.015718734955840644,0.016558367
07/02/1996,0.017943051,0.016566787,0.015692590548959807,0.015313993642818387,0.016089531,0.016797029022072234
08/02/1996,0.018593897,0.017284176764513756,0.016465608439995588,0.015963584,0.016386420275060723,0.017345369
09/02/1996,0.019650770074245486,0.017942974,0.017431455695364875,0.017126086298002177,0.017666878,0.018356992
12/02/1996,0.021088422414987217,0.018152591,0.017419889278066373,0.017124675,0.017787215722581864,0.018339361
13/02/1996,0.021022868110989947,0.018913615744412412,0.017890876,0.017228099295342688,0.017718026681159533,0.018353207280127664
14/02/1996,0.022970850250951195,0.018776534331155663,0.018167286,0.017858560682577036,0.018154058,0.018539009925684958
15/02/1996,0.024066818,0.020606101210011888,0.019554748971502087,0.019089572,0.019247799,0.019657430340802702
16/02/1996,0.021386982185938604,0.020265804313865623,0.019603268,0.019139197,0.019432455716147812,0.019953378
20/02/1996,0.023979118906706873,0.021834646,0.021001673218494235,0.020662365,0.020955711,0.021149472667873814
21/02/1996,0.018597585,0.017912865025829866,0.0174029,0.018100818169697903,0.018897273677322746,0.019923401574422978
22/02/1996,0.019304114334391023,0.017690065085500223,0.016922944539895467,0.017487321,0.018080836453964418,0.019275195
23/02/1996,0.019684242115259806,0.018209192609399405,0.017848440141318943,0.01817995,0.018953037070320478,0.019852155649107504
26/02/1996,0.023091005,0.021079557814989623,0.020112803895173326,0.019750729,0.020605759987110953,0.020693732
27/02/1996,0.022599012951852685,0.021822009785772197,0.020902427269106034,0.019933097041970244,0.020337139955967955,0.020663800740722934
28/02/1996,0.022590208386117337,0.021976851,0.021214893335186426,0.020382485,0.020507749,0.020485352950821566
29/02/1996,0.024638807818785115,0.023693985338868483,0.022605261511821108,0.021216294577585094,0.021499284,0.021336376734554165
01/03/1996,0.023474878424068597,0.022812196,0.022115702,0.021350807,0.021256735742128132,0.021078796638896363
04/03/1996,0.022655278544326453,0.021778285,0.021382265739527995,0.020849136372121584,0.020937024,0.020953678912028074
05/03/1996,0.021629687104286203,0.020849159669690486,0.020736259724600584,0.020442973072373076,0.020697399724098755,0.021147516
06/03/1996,0.022260797828486868,0.021502533358742044,0.021322272,0.020918284912463673,0.020989142,0.020884628524874858
07/03/1996,0.022618017508612625,0.021344786,0.021051069749860395,0.020703191047281036,0.020830878,0.021075254401747134
08/03/1996,0.032969046,0.028971311,0.026659546,0.023929852399330837,0.024235398612332176,0.023517659721438114
11/03/1996,0.030085124381738743,0.027088354,0.026144994026200154,0.024214415355604937,0.023986476277085687,0.022862635717358543
12/03/1996,0.029614507068047184,0.027032589,0.026319993,0.024173404,0.023915097510537338,0.023082000230962588
13/03/1996,0.028474868413858323,0.026489086,0.026205753946552706,0.023958381073429142,0.024060677,0.023125776
14/03/1996,0.024898659373688688,0.024018510696576758,0.023830937532697192,0.022928563117646097,0.023261856,0.022774118
15/03/1996,0.023795460883538323,0.022673120339153086,0.022958307939074128,0.022474259,0.022878635,0.022591182072359654
18/03/1996,0.025431205,0.023322394355495664,0.022473436,0.021508212,0.021680969516940055,0.021651545
19/03/1996,0.029772344822162754,0.026034961832088525,0.02522087,0.022841762079150146,0.022699000287444118,0.022232791769243487
20/03/1996,0.029782209023410302,0.026837200849857606,0.026556521242291603,0.023674498244063587,0.023590985,0.023180901672250127
21/03/1996,0.027743536134083147,0.026468756625685062,0.025598293,0.023520691472097725,0.023522707,0.023147978602534987
22/03/1996,0.025603048323610905,0.024492046,0.024503724233858153,0.023029882,0.022832153268093475,0.022754539013396653
25/03/1996,0.02827822,0.025851289584707213,0.025029775437895935,0.023130267519550978,0.022850257764680592,0.022812056924350295
26/03/1996,0.028101984,0.025896208853953457,0.025450593408696626,0.023397549890667665,0.023317552436058403,0.022842603
27/03/1996,0.02981411,0.026932459942413414,0.026451235806384647,0.02469274,0.024209389,0.023704366635597267
28/03/1996,0.028823277630368876,0.026616323580209537,0.026136375,0.024398468,0.024016432,0.023623549
29/03/1996,0.030445652543456825,0.027927686567733163,0.027303581802619947,0.025428930178604914,0.024588400510150942,0.023866849207807243
01/04/1996,0.027859175376278005,0.026804641,0.026339111312787933,0.024330844448446815,0.023837473725783303,0.023284855
02/04/1996,0.023858365,0.024250174865688034,0.024468774,0.023717621613043423,0.023142239,0.022839177560945986
03/04/1996,0.023283532767800767,0.023274689542132403,0.023302957,0.022711447649776898,0.022894652318122703,0.022683703394299985
04/04/1996,0.023012021380560174,0.022948410492388636,0.022980808176413552,0.022738867265745717,0.022672294,0.022559571
08/04/1996,0.028085722557714247,0.027326761419711732,0.027241027,0.025278794,0.024507774556220805,0.023763329332934166
09/04/1996,0.025731928306725948,0.025226252735297383,0.025196079832553064,0.023987337335232686,0.0239005,0.023998641282330507
10/04/1996,0.035000147498701874,0.031351373264501534,0.030976107,0.026538293915152167,0.025683359,0.02439902
11/04/1996,0.032025407,0.030287898981865995,0.03008501,0.027125665773404257,0.026236765147735912,0.024706003392051205
12/04/1996,0.026470703,0.026366046,0.026364742,0.025573289,0.024947417,0.023684734227190037
15/04/1996,0.024352638,0.025035601268480024,0.025041024,0.024711935992407476,0.024157134856424976,0.023542289
16/04/1996,0.023838567,0.023751032178479535,0.023738242,0.023588971964882313,0.023424677884101613,0.022797163032911523
17/04/1996,0.024849691,0.024674169,0.024497724133540625,0.023647140871374532,0.023597352,0.022942356
18/04/1996,0.023507098743682463,0.024155163321978187,0.024027289,0.023495338202806464,0.02325046,0.022834207606581843
19/04/1996,0.019992754,0.022043460322706505,0.022057852480612285,0.022283138,0.022505268554683204,0.022421667214717094
22/04/1996,0.020093496585702378,0.020983883770229868,0.020875121,0.021563403766333585,0.021849649,0.021939513179172556
23/04/1996,0.019059924417812353,0.020319321693924974,0.020212377,0.021337375,0.021758452,0.021826172235957213
24/04/1996,0.019765806354593053,0.020797781,0.020354054,0.02150639,0.021692172,0.021809620582321505
25/04/1996,0.019336479192648654,0.020044141000066653,0.019821773,0.021157207480065034,0.021491475847000174,0.021622480117513335
26/04/1996,0.019323842869359408,0.019832285,0.019820594682912966,0.021070998040994344,0.02192938,0.022052154177189358
29/04/1996,0.021085116,0.020619611238884967,0.020094835442005538,0.021296331,0.022075467443462105,0.022111443
30/04/1996,0.02185215,0.021332490163186016,0.020620169,0.021331349,0.021900245518373884,0.021988117929666755
01/05/1996,0.021915765218393595,0.021404400772270668,0.020757469372804576,0.021543119651098855,0.022001824188263717,0.021935704
02/05/1996,0.026553973926374264,0.025552079054980383,0.023817085134288495,0.023500934425154833,0.023472846,0.023508375578852356
03/05/1996,0.023881831337250355,0.023220502,0.022285211888956668,0.022639805,0.023175861604742835,0.023438875
06/05/1996,0.024498752747543737,0.023603591,0.022998698,0.023399478,0.023487832190892535,0.023811732
07/05/1996,0.025484839,0.024433569,0.023645989353226492,0.023761883056481043,0.023679945537684648,0.023587846509355772
08/05/1996,0.022611010182435737,0.021919333794374742,0.021877494,0.022736552311045717,0.022765526,0.022689906
09/05/1996,0.024132800958400057,0.02333945,0.022938847502745198,0.023302774991781416,0.023375304016969925,0.022959694
10/05/1996,0.020879094,0.020688702,0.021038461,0.021841591651785557,0.022250003860602132,0.022306192
13/05/1996,0.020186341624740978,0.020443268,0.020408736,0.020794790364045013,0.021468811064023336,0.021619013015096878
14/05/1996,0.019926554,0.019619165914893693,0.019747625,0.020375819823484638,0.021132517093628785,0.021349310694426662
15/05/1996,0.020973611657586044,0.020674016,0.020642437,0.020929796086264087,0.021552026366973665,0.021539410751475366
16/05/1996,0.021528620628903143,0.020732353813074537,0.020672658301623733,0.021020012320526603,0.021566677563442094,0.021513498318499556
17/05/1996,0.020030193775377552,0.019920237415586628,0.020047775,0.020575088257155448,0.021215977655239422,0.021186530563916273
20/05/1996,0.022320163834745558,0.020662368645557285,0.020221173,0.020599388914532887,0.021311073,0.021143413070841822
21/05/1996,0.022807190294028466,0.021909786,0.021495836,0.020984589,0.021345563719278874,0.021347466131700646
22/05/1996,0.021853225,0.020694533639800183,0.020311640343402052,0.020138977941655884,0.020821239687714013,0.020951554986254544
23/05/1996,0.023162357,0.022162789268457956,0.021794051,0.021122276453221678,0.021541189064249573,0.021612707
24/05/1996,0.021684473872766723,0.021334578251041247,0.021407338803136486,0.021236668467666857,0.021714872381931104,0.021654793
28/05/1996,0.026268695992713607,0.023815482,0.023274261,0.022758751,0.022668075686801414,0.022068322
29/05/1996,0.026494123,0.025349073577444058,0.024353536,0.023813712,0.023744938,0.023402152
30/05/1996,0.022662231858699478,0.023201360835230687,0.023129177,0.022915419,0.023305596557595374,0.023293035727644972
31/05/1996,0.024032247,0.023899280489776725,0.023729774,0.023369429173244433,0.023512285416589594,0.023317999734513536
03/06/1996,0.024850798,0.023666191880553637,0.023660133748001265,0.023235598286281085,0.023493212,0.023419776138255348
04/06/1996,0.023730696057843025,0.023120513,0.023324729,0.023330262812660162,0.023309504791519175,0.023065940288591977
05/06/1996,0.022905378689105773,0.022911523136796556,0.023120058946642177,0.022746835525865303,0.022929617,0.022732155679574633
06/06/1996,0.024890679494184127,0.024331088893685984,0.024257001,0.023463897639769006,0.023727817,0.023753304
07/06/1996,0.023414452,0.023174884779090826,0.023281876,0.02326054,0.023329520837720216,0.023095137
10/06/1996,0.025137193044646122,0.024181451,0.024451292874754536,0.023981148,0.023598916,0.023514316676843484
11/06/1996,0.024821444070588162,0.023972690647763896,0.024270468,0.023785879,0.023438772,0.023243652
12/06/1996,0.025409204403574977,0.024509203,0.024897575660941265,0.024059125169792334,0.024273428780607585,0.024022205521110656
13/06/1996,0.026423004,0.025013278789678187,0.025140781,0.024618949,0.024478219419339947,0.024111667597488774
14/06/1996,0.026659267,0.025723973,0.025732468302645917,0.025024047431771047,0.024611101948699036,0.024138932
17/06/1996,0.026923912299957522,0.025436185,0.025590542348519155,0.024995818230994882,0.024831077,0.024502600865902256
18/06/1996,0.027076329,0.026161845536303716,0.026193706152803663,0.025510991358291893,0.025313311,0.024961508716448137
19/06/1996,0.026887294,0.026051688600238734,0.026358109053066382,0.02572801,0.025218755,0.024845582070604184
20/06/1996,0.025591007,0.025372010094248207,0.025582313421990452,0.025134393,0.024617645797636874,0.024581694497825178
21/06/1996,0.022394516,0.022984048055845155,0.023469804319373476,0.024010307232336152,0.024281850724424115,0.024244563429891723
24/06/1996,0.02259994,0.023127977,0.023250899412764033,0.02408143,0.024313424,0.024225430398564535
25/06/1996,0.021236087071296532,0.022268287,0.022774274627441513,0.023131209,0.023461856378329305,0.023462489
26/06/1996,0.021188767,0.021480503384154366,0.021719701369911453,0.02254159,0.023262183993198963,0.023328511138117812
27/06/1996,0.018546862685154986,0.018971508927279643,0.019092622021275592,0.019917099052637142,0.020876316220329545,0.021278154028096064
28/06/1996,0.017151675,0.017617684101334758,0.017749963314221996,0.019143974,0.020274618395313172,0.020756764306894816
01/07/1996,0.017200470126704726,0.017320385,0.017353175770909824,0.018738828,0.019841890547757535,0.020247299957891745
02/07/1996,0.017966506,0.018145932264742207,0.018229733550620925,0.01899072,0.020082943,0.020389375384692827
03/07/1996,0.018350154,0.018913115182230794,0.019081305609213176,0.019871992198235492,0.020700065633709824,0.020887923891510736
05/07/1996,0.022538060912711367,0.023109728,0.023174732685630108,0.021963119,0.021919153230579476,0.021813792
08/07/1996,0.024095814242079888,0.023251745041223192,0.02322361,0.022935304935957287,0.022953594656456862,0.022993748673484377
09/07/1996,0.022228878,0.022632345,0.022695032,0.022755552,0.022835886971651488,0.022845251
10/07/1996,0.020701216337066494,0.021156318,0.021241328420779488,0.021734216919837266,0.022091724113275715,0.022477909
11/07/1996,0.025379982673683906,0.024049565818078995,0.024033725378808577,0.023637357427211566,0.023607832665008634,0.023537139
12/07/1996,0.023285680706042464,0.02402184,0.024051363,0.023693946651794154,0.023801985596397537,0.023805648839198446
15/07/1996,0.035576488268626937,0.030110435,0.029854612573453915,0.026950912261531373,0.026006014167467367,0.025521917
16/07/1996,0.035141847,0.03127234,0.030920714472424594,0.028156287,0.026766199128371467,0.026192968821606585
17/07/1996,0.032511905612616236,0.029358341396448176,0.029130585581685155,0.027373736,0.026356836,0.025733769
18/07/1996,0.024572685036492087,0.024918681977361887,0.024845814,0.024591801,0.024523279238168057,0.024350026579749537
19/07/1996,0.026270368700779517,0.025462713335588694,0.025404111590087944,0.024892056527684947,0.024431407384802754,0.024119521974489355
22/07/1996,0.035933404,0.032014068,0.030758753196178885,0.028122212503936952,0.026108395484839193,0.025455182
23/07/1996,0.041729769104863076,0.034990636,0.032265255,0.029345923035108627,0.027489651,0.026735372640820772
24/07/1996,0.038078446,0.035098159681175425,0.03302303,0.030412658,0.027985994554435557,0.027068925
25/07/1996,0.031765108733297985,0.031648077,0.030275553384727028,0.029350426,0.027742295457040198,0.026668565541031596
26/07/1996,0.026592220007400122,0.028173491203329144,0.027462087,0.027352396366697045,0.026711982,0.026088417643379668
29/07/1996,0.036014741,0.033760089,0.030861440026917923,0.029770792031826962,0.028119058782554492,0.026879672
30/07/1996,0.03375461,0.033027652,0.031809158484644585,0.029673847033631674,0.028527114,0.027395196511657418
31/07/1996,0.031104786171494862,0.030341798243861517,0.029183294621604638,0.028437457036989508,0.027398514630353626,0.026328105214648727
01/08/1996,0.028896285,0.028278131833741463,0.027386771991431205,0.026511714249042233,0.026032349,0.025573382611078214
02/08/1996,0.023766967,0.023790448955095533,0.023720823753368123,0.023859020103954402,0.024023663,0.023810075
05/08/1996,0.025591596628927595,0.025493945,0.025009185634530504,0.024578829020316696,0.024458719,0.023961683708546185
06/08/1996,0.025047026650573068,0.02516679,0.024715331060665577,0.024186105095024946,0.024212983,0.023932478
07/08/1996,0.023401067196926816,0.023877962006262476,0.023821191605641372,0.02372413,0.023694645,0.023465341660638253
08/08/1996,0.022567814781225017,0.023305015938016885,0.023508011964368046,0.023762971461036137,0.023728264071583273,0.023533908915183924
09/08/1996,0.022690749524073302,0.023955341897372116,0.023895080960130575,0.023741069669401146,0.023738371809284058,0.023485834347728135
12/08/1996,0.021581552836761674,0.022393590759155414,0.022211293688955098,0.022674554,0.022916306897509568,0.022853782536871405
13/08/1996,0.023588653,0.024069454016760715,0.023800656468766813,0.023771881941422046,0.023818605130938215,0.023548891
14/08/1996,0.022557271,0.023355642245787286,0.023251897954219992,0.023460193,0.023443486208677145,0.023261281608445844
15/08/1996,0.021722117537930952,0.023247697519263196,0.023104777398679263,0.023496816,0.023552532027160466,0.023330975
16/08/1996,0.019865966933803096,0.021311328797774046,0.021583197,0.022436905380051275,0.022736706,0.02278704
19/08/1996,0.020520338,0.021972249,0.021499766068233117,0.022301367933121877,0.022639438280028363,0.022726261
20/08/1996,0.019518820477456962,0.021147395620518542,0.021423155217212064,0.022432456,0.022639374999118632,0.022620565453121192
21/08/1996,0.018224154,0.021062487141158784,0.021321121002959027,0.022378699949856362,0.0227505,0.022785193275103106
22/08/1996,0.016821662,0.018719723942861696,0.019557373,0.020964661,0.021581806945823907,0.021949468764424124
23/08/1996,0.017916188809570657,0.019956103,0.020796018496792128,0.021574534,0.022003987,0.022295149572567077
26/08/1996,0.021348548508624537,0.022280514,0.022145858,0.023012402802216874,0.023043668,0.022756885
27/08/1996,0.020300137254888242,0.022313897604485877,0.022299646,0.022735039828780876,0.023080068,0.023060480880041718
28/08/1996,0.020493940716988807,0.022575709830182346,0.022828260245830928,0.022995264037838973,0.023130776509953887,0.023110523
29/08/1996,0.023244891081102694,0.024273093,0.024455914390318426,0.024255303780968938,0.024344560240304874,0.024692236978905928
30/08/1996,0.026253588323032775,0.026482168220914478,0.026085584,0.025403524032103292,0.025137197,0.024501698373580467
03/09/1996,0.028466617611981722,0.027491844711180567,0.027011747399106976,0.025291209121698868,0.025494533637532384,0.024868715016422308
04/09/1996,0.028925021556734286,0.027977704865516945,0.027055825521096668,0.026140347,0.025803502396826994,0.025170465361609603
05/09/1996,0.033581519,0.031799594376632774,0.030137403,0.027426344913330958,0.026886746,0.02598762
06/09/1996,0.026064274,0.025795622806103487,0.025920008,0.025069548872512656,0.024796443887992733,0.024338812
09/09/1996,0.023680086,0.024038921871644088,0.024284927933912404,0.024488867,0.024377689853998744,0.024197503926305583
10/09/1996,0.023393307298882383,0.023757492713212806,0.023899370925787946,0.024077372053998448,0.024191096424354682,0.024037149276047748
11/09/1996,0.023119152418316517,0.023772863362194245,0.023690428872695832,0.023856092070360567,0.024202072748814165,0.024027522229438783
12/09/1996,0.023240245589305698,0.023681358598745733,0.023657722845775202,0.023861647113898425,0.023891965006404538,0.024058035
13/09/1996,0.020667666,0.022581817692967878,0.022296142021434973,0.023154872249341884,0.023774106,0.023725118604508624
16/09/1996,0.021693786645063457,0.022392515365039264,0.022416467650275926,0.022999361079579634,0.023082764538519426,0.022932349036492584
17/09/1996,0.022231271979584563,0.023155248389541937,0.023095673992620323,0.023687393,0.024065352618327856,0.023987551573295074
18/09/1996,0.023017263974183372,0.024069796219223446,0.024140014,0.024038994728926562,0.024475645,0.024208933049941716
19/09/1996,0.021989010964378348,0.023171522,0.023526851054562193,0.023691949932294145,0.024361798184809977,0.024176916762568064
20/09/1996,0.020893172116977308,0.022453784666770733,0.022873773781357735,0.023357930270543326,0.024014793340703458,0.023833837
23/09/1996,0.024384792216989425,0.023671939093477517,0.023807851,0.023873268427729813,0.024252387955918057,0.024059965173138357
24/09/1996,0.023311083726336522,0.023980573770359746,0.024075685662760558,0.024580091640180154,0.024116019162044058,0.023905163855242977
25/09/1996,0.023328791,0.023658779,0.023902548,0.024347076969008126,0.024527976526247757,0.024259166646602628
26/09/1996,0.023477673,0.023632879204969464,0.024043953,0.025122779,0.024363796697754264,0.023939425
27/09/1996,0.022547342,0.023468018,0.023939752423669632,0.024704704614726916,0.024668880918824406,0.024384381287854393
30/09/1996,0.024933776,0.024846088588440694,0.024871432777356036,0.025530057,0.025522183834508175,0.025023846924291264
01/10/1996,0.024103738310752746,0.024366351,0.024576304595581435,0.025259854,0.025453382899037685,0.024956553574844147
02/10/1996,0.023712013693834962,0.023926901768872143,0.024103358541905942,0.024657953341899817,0.024921507327672295,0.024938578009267597
03/10/1996,0.024201159,0.024366913702025372,0.024485323740287897,0.024989554,0.025186773,0.025106615
04/10/1996,0.020682014891256022,0.021108458,0.021355410297961692,0.023325390693678696,0.024077992081827346,0.024288309492376925
07/10/1996,0.021060896059538373,0.021451521791900692,0.021642645,0.023555701,0.023997864324192732,0.024184003297722568
08/10/1996,0.022448037379097254,0.02265165,0.022798167013837214,0.024207406,0.024400027734257427,0.024429408308798375
09/10/1996,0.022863247,0.023312460140751327,0.023443199,0.024334587210057313,0.024654613,0.024624874
10/10/1996,0.023694092,0.023550474989703057,0.023661012930194684,0.024633887,0.025017295675937214,0.024850595244236506
11/10/1996,0.020160722762481653,0.021768608887158564,0.021981196,0.023747685417612224,0.024323077449791272,0.024250295400983113
14/10/1996,0.020689565,0.021839825,0.022027335,0.023538230115132133,0.024130102336715628,0.024574983174182632
15/10/1996,0.022218967,0.022582213,0.022761985613617527,0.024098189094195702,0.024403448931813503,0.024383398
16/10/1996,0.021563367657556464,0.022275755542969046,0.022506727,0.024117098607939397,0.024379805,0.024361562
17/10/1996,0.021095732,0.022477456614517104,0.022720556493097822,0.024195709628961157,0.0243151,0.024326326413695545
18/10/1996,0.019989948,0.021616085261533816,0.021891452686160346,0.023528618,0.023860263,0.024112804900226045
21/10/1996,0.022605836543214554,0.023341133616319225,0.022867974697362466,0.024697250889845698,0.024858435899201083,0.024683678618535765
22/10/1996,0.024105924,0.024691133171310064,0.024636719504984646,0.02563058,0.025499516796133104,0.025294657
23/10/1996,0.023432199,0.024259044,0.02401684,0.025401735187483062,0.025471146,0.025283233718340316
24/10/1996,0.026654671,0.026231623661646317,0.025355057,0.026078076126144687,0.026195857886023233,0.025905686745672726
25/10/1996,0.025902635,0.025919603230544725,0.02549031,0.026277884365781316,0.026337052030839053,0.026066809948324953
28/10/1996,0.029700583,0.029051119,0.027913982579056036,0.027484071445542574,0.026932098490933642,0.026739013
29/10/1996,0.0285052,0.028263808901726674,0.027486072528194995,0.027480746078369735,0.027055229352849007,0.027120190353007445
30/10/1996,0.029513065363037584,0.029126640111793146,0.027893634148560942,0.027862990316131292,0.027272088378651232,0.027157033668037473
31/10/1996,0.028348015913335675,0.028204868658429826,0.027646703,0.027657415684610383,0.027211004,0.026725316785889113
01/11/1996,0.028203563798025043,0.027926307464738037,0.027340245341006954,0.027556406,0.027298849,0.026871550962998255
04/11/1996,0.026220455,0.026619624,0.026817008987949215,0.026823144485219365,0.026759585014833547,0.026393091058124533
05/11/1996,0.026293590711117247,0.025788385,0.025740718,0.025973080313636144,0.025566703333151513,0.025860843
06/11/1996,0.022972465498788838,0.022944165,0.023536631935867126,0.024485513,0.024492043,0.024445875338106063
07/11/1996,0.025073949331435655,0.024962050369049627,0.025107159,0.025357180058647434,0.024764748450892472,0.024733119995540506
08/11/1996,0.022209198935476765,0.022259826,0.022740328,0.024117932,0.024505969386231768,0.025137318707912235
11/11/1996,0.02177053,0.022741066351069966,0.023527584004362112,0.024701738678465757,0.024593201827069564,0.024792671
12/11/1996,0.021294789,0.022771366423425754,0.023542805280961542,0.024678445405098743,0.024876691433750053,0.025070338555520422
13/11/1996,0.019807112,0.021316622942579293,0.022863591413591216,0.024134460586362573,0.024464885006587105,0.024903385503749324
14/11/1996,0.017463441,0.018759659781660377,0.020869375901987265,0.022663606644770025,0.023447005782759434,0.023893858210639322
15/11/1996,0.019131970288579804,0.020570495660502265,0.021923476542734053,0.023161375054126434,0.023671036117478974,0.024067772631439395
18/11/1996,0.020971750148829238,0.021639612011308516,0.02244726,0.023996688892020637,0.024064771399982043,0.024067721637066428
19/11/1996,0.020446612182717427,0.021299837,0.022180543616280857,0.023634304432154845,0.024218248,0.024723996428032868
20/11/1996,0.023002787892724606,0.023517701247960807,0.024620169941586265,0.025383591924597566,0.024985286161273754,0.024688578
21/11/1996,0.021508583,0.023594515,0.024582689311864026,0.025866750587436402,0.025574823,0.025369604
22/11/1996,0.019904955,0.022502749970924326,0.023802336500333744,0.025064255385387833,0.024975556198619814,0.025141787
25/11/1996,0.024613960559991963,0.02490487,0.025358377,0.025702967998159364,0.025209947460249134,0.025329572
26/11/1996,0.026889326,0.028246933,0.028573729,0.029087612,0.028125688429229804,0.028010436103096833
27/11/1996,0.026380875844902292,0.028255400778882007,0.028905972,0.029270654941400312,0.028583486,0.028519944
29/11/1996,0.027162780850055867,0.028642071,0.029259249979017923,0.029183716,0.028618831777648138,0.028904131
02/12/1996,0.029702220872128076,0.030254181876514442,0.031072677563045974,0.030300051656505216,0.029744649643693295,0.029891378522893024
03/12/1996,0.033259911,0.032793038,0.032899098667820495,0.032398004,0.031807403,0.032159388708167876
04/12/1996,0.029776482821294113,0.029565460993017264,0.030460327738916906,0.031529064,0.031049646174187234,0.031057495
05/12/1996,0.030667523632915607,0.030877495,0.031961877,0.031766105,0.030944574172642236,0.0309918
06/12/1996,0.03183719,0.031903261,0.032973578,0.032546306,0.031400841,0.031250968390787115
09/12/1996,0.028586414302775268,0.029324069555712515,0.030500480772025374,0.031313403,0.030537057631670427,0.030396493999827114
10/12/1996,0.028989069396785517,0.029537939353693258,0.030252642525001847,0.030720025371342136,0.030506622486733508,0.030691045
11/12/1996,0.033927507,0.034050512,0.033712530374819055,0.031853949,0.031112355063602538,0.031235102
12/12/1996,0.037145008,0.03550317,0.035587404,0.033651237,0.032528283,0.032326662
13/12/1996,0.038393893,0.035919606898620775,0.036176168777410055,0.035078791,0.033079902488643516,0.032537677
16/12/1996,0.041556036797757004,0.039469907,0.039583377166590265,0.036845073762159286,0.034947886,0.034545934
17/12/1996,0.037011206,0.036806322461959015,0.037609442614466866,0.035897429,0.034409602,0.03405436
18/12/1996,0.031972999,0.033028535,0.033892082,0.033437932,0.032466597,0.03212327
19/12/1996,0.030230912,0.031457033493957606,0.032412041,0.031258529,0.030655616878875917,0.030478627307185313
20/12/1996,0.030044819276479364,0.030571593,0.031366995,0.031754857,0.031404969,0.03151455
23/12/1996,0.032096462,0.031342216,0.032377817,0.032187596637790764,0.031352162,0.031607297
24/12/1996,0.029340260407078277,0.030310699815073724,0.031269558,0.031414446,0.031379288,0.031550126525989874
26/12/1996,0.029642559242577034,0.029271459,0.030004582520969904,0.031007874,0.031101054803394215,0.03115676
27/12/1996,0.032182358,0.031110062955926516,0.031517737503521076,0.031150072946996572,0.030867555856570337,0.030867710080677457
30/12/1996,0.032601928073321296,0.031681294,0.032078626332968485,0.031788807502346215,0.031291204,0.031160531
31/12/1996,0.036750337,0.035742241,0.035798466,0.034039113826228436,0.032818542,0.032502863
02/01/1997,0.035059931,0.035804237,0.03623293,0.033958473278412185,0.032856525946594606,0.032387341
03/01/1997,0.031227741,0.031641675,0.031818488296570475,0.031754936,0.031077354,0.031009632
06/01/1997,0.033250252,0.033584191,0.033707703071589726,0.032264034,0.031401714,0.031248656231437515
