date,return_30,return_60,return_90,return_180,return_270,return_360
1996-01-05,-0.047362174233411936,0.009428330674200014,0.012776039968743325,-0.0042819255537349665,-0.0001022023000453176,0.0010958062731700746
1996-01-08,-0.05127645309089246,-0.017905799116538224,-0.01609714542215901,-0.010466970276953869,-0.006792649615455337,-0.004988166359758073
1996-01-09,0.35257776387831896,0.1334907448497935,0.13624155221241008,0.03587312830543654,0.09826875463947848,0.07124811481357729
1996-01-10,0.12089939038715469,0.08209975110955359,0.08463434868218078,0.007288376397975194,0.007952553111930438,0.007786771301201867
1996-01-11,-0.09690771994092773,-0.07083341758752415,-0.07100893581137424,-0.05706188130584522,-0.02865200141063029,-0.014970772851455982
1996-01-12,-0.014053195561871679,-0.012908531393555855,-0.01157107339094976,-0.009654171408538303,0.0022735163143314807,0.016898446576764536
1996-01-15,-0.009924060732444895,0.021091363820591624,0.01564238485582292,0.007220310987247958,0.012210564272355784,0.010859422080423897
1996-01-16,0.07759750063394666,0.022520529162888936,0.03437312509687751,0.013475811089276757,0.03025864950183199,0.03945775300292298
1996-01-17,-0.003438795548198148,0.017434403709087,0.013166242440343368,0.007510499881791199,-0.0005900440445741895,-0.0029942907398456953
1996-01-18,-0.02061207286237754,-1.4514872705206905e-05,-0.004379620873199319,0.0014980305682146255,-0.02253131718847856,-0.0365544684476089
1996-01-19,-0.05370202618565545,-0.0200522564048351,-0.028062815413714137,-0.018743842731667404,-0.02191364034632237,-0.005462541389340769
1996-01-22,-0.00709986643908278,-0.04049320166043269,-0.03277723346245831,0.0038479379695923743,0.0005319746092737887,-0.001441567132813848
1996-01-23,-0.006526195674637858,0.007836355219361213,-0.024901581793020378,-0.020037600284627977,0.0007737060440355936,0.010678250100973452
1996-01-24,0.029611914103312875,0.019386872864963545,0.011956940642330549,0.008452537093441626,0.008182778993761852,0.008261013902096659
1996-01-25,0.005568627274774807,-0.006963109499921627,-0.018568963480379064,-0.017707763600610882,-0.019011513744668807,-0.019392013038350364
1996-01-26,-0.017601160543165295,0.017239528583625985,0.01176631710947107,0.008044664288386683,0.004933962704410932,0.004398260740165805
1996-01-29,-0.010796025368458029,-0.020406530073731277,-0.01416094298062387,-0.005884811629547015,-0.0040433371792582,-0.004459787615715749
1996-01-30,0.07500941072477318,0.03570495115867045,0.02669876022356754,0.00808451352081252,-0.02073168463964592,-0.001472969325084672
1996-01-31,0.09964889456479331,0.048961159923087694,0.02152015912790084,0.007055146197572526,0.01777732777703922,0.02350315013718074
1996-02-01,0.02316141359566748,0.0344423911966969,0.028056374674533036,0.009291013924830338,0.000484729920404936,-0.0004017353831481385
1996-02-02,0.01603751990961677,0.006982613220136047,0.0015970073217002057,0.012534134052486934,-0.0011168102795393597,-0.0022120209057781004
1996-02-05,0.03565036123386944,0.04744944182527999,0.04920742286703428,0.010816877158240201,0.012349867701338502,0.03295531964408638
1996-02-06,0.12081239681318778,0.12206039688450754,0.11343539544248316,0.0940373151837417,0.09770451267090086,0.08398911254321906
1996-02-07,-0.007647749328504649,0.011359535957658595,0.020364766199236994,0.02423741254768297,0.02734541672243518,0.03492823911058984
1996-02-08,0.0951771542514308,0.06979922569213559,0.07590800084425164,0.06458894028781414,0.03656289761771614,0.03282849840988611
1996-02-09,-0.002695839171268033,0.03579315102732661,0.04240259577134453,0.03182090549492478,0.037824176353434824,0.03994230870305193
1996-02-12,0.06883666450340353,0.037613450364609946,0.022875851411521486,0.02487907333391104,0.02353059471955321,0.01834370589814438
